,links_Appartment_url,links_Appartment_Name,links_Appartment_Address,links_Appartment_Boligtype,links_Appartment_Rooms,links_Appartment_Floor,links_Appartment_Furnished,links_Appartment_Shareable,links_Appartment_Pets_allowed,links_Appartment_Rent_period,links_Appartment_Take_over_date,links_Appartment_Rent_monthly,links_Appartment_Deposit,links_Appartment_Occupancy_price,links_Appartment_Aconto,links_Appartment_First_rent,links_Appartment_Description,links_Appartment_sqm,links_rent_aconto_monthly,latitude,longitude,distance to CBS,links_image1_url,links_image2_url,links_image3_url,Bedrooms,Price_per_bedroom,Price_score,CBS_distance_score
1291,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-koebenhavn-v/id-6053873,6 værelses lejlighed på 144,"Vesterbrogade, 1620 København V - 3. sal",Lejlighed,6,3. sal,Ja,Nej,Nej,2-12 mdr.,15/11/2020,4400,"12.400,-","24.800,-",1800.0,"6.200,-","Kom og bo med os:
Vi er Gudrun, kunstner, musiker, iværksætter og min 18 årige datter Aviaja, der går på IB2 international ungdomsuddannelse samt vores bofælle og anden lejer Roman, som er fra Tyskland, har boet her i et år og studerer på Københavns Universitet.
Vi bor i en stor 2-etagers 6-værelses lejlighed i et hus fra 1864, med knagende gamle trægulve og skæve vinkler. Her er rigtig hyggeligt.
Det Orange Værelse på ca. 20 km2 er fuldt møbleret og har en stor japansk inspireret dobbeltseng på tatamimåtter, der er to stole og reol/skabsplads.
Værelset ligger på 3.sal og oppe på 4. salen har vi andre tre vores værelser samt lejlighedens stue.
På 3.sal ligger vores store køkken-alrum som vi elsker at være i samt toilet/badeværelse og mit musikkontor.
Værelset udlejes fuldt møbleret, da den store seng er håndbygget og indbygget, ligesom de øvrige møbler og et stort skab, hvor vi også har nogle ting til opbevaring.
Der vil ikke være mulighed for opmagasinering, da vi ikke har hverken kælder eller pulterkammer. Så du kan ikke have mange ting med dig, udover dine personlige sager.
Á contobeløbet inkluderer brug af alle køkkenfaciliteter, opvaskemaskine, samt vaskemaskine/tørretumbler og vaskesæbe samt WIFI IT.
Det vil sige, at det samlede beløb, som lejer skal betale pr. måned er 6.200 kr.
Det inkluderer også, at vi tilbyder at udlåne dyne, puder og sengetøj, såfremt du ønsker det. Håndklæder medbringer du selv.
Madlavning, vask og egen oprydning/rengøring står du selv for, ligesom vi forventer, at du finder det naturligt at bidrage til den fælles rengøring.
NB: Vi går ikke med sko indenfor.
Der er adgang til stor, lukket grøn hyggelig fælles gård med grill, frugttræer, græsplæne og legeplads og gårdfællesskab, og her kan du parkere din cykel.
Der er ikke privat parkering for biler og der er ikke elevator i ejendommen.
DIG:
Umiddelbart forestiller vi os dig, som et sundt og socialt menneske, der gerne må være privat men også er positiv overfor socialt samvær og dele-bolig kultur. Måske en udenlandsk studerende, eller gæstelærer eller på vej til at bosætte dig i Danmark?
Alle nationaliteter og køn er naturligvis velkomne, men som minimum skal du kunne tale engelsk, så vi alle kan tale sammen :-)
Du bør ikke er lydfølsom når du skal sove, for vi er ikke en stille familie, og dit værelse ligger ved siden af vores køkken-alrum og vi bor midt i byens pulserende soundtrack. Tæt ved centrum, 6 min gang fra Metro st. og lige midt imellem Tivoli og Zoo.
Der er 1 måneds gensidigt opsigelsesvarsel og det kan du/vi gøre til hver d.1. eller 15. i måneden.
Du kan have din adresse her og blive CPR registreret. Vi har naturligvis en lovlig og klar huslejekontrakt og alt går ordentligt til.
Jeg vil gerne udleje værelset senest til d. 1. oktober og gerne før.
I forhold til COVID-19 situationen og gensidigt ansvar for at begrænse smitte-risici forventer vi, at du overholder de til enhver tid gældende retningslinjer fra den danske regering og at du tager ansvar for at overholde de anviste vejledninger som handvask/håndsprit, bære mundbind i de anviste offentlige rum og transport, mv. samt udviser socialt samfundssind.
Hvis du tænker, at vores hjem er noget for dig, så skriv en mail om dig selv, din livssituation og hvorfor du tænker at du kan blive sjovt at bo sammen med os.
Der vil også være mulighed for at mødes online via Zoom eller skype.
Det første (primære) fotos er af det orange værelse som udlejes i denne annonce. De to øvrige fotos er af vores køkken/alrum, der ligger ved siden af værelset.",144,6200.0,55.6726557,12.550866000000001,1.9839982293555607,https://images-cdn.boligportal.dk/prod/public/59112bcc-8dfc-419e-bb9a-abcb6b511355/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/e742f174-72f5-4d5c-87b1-8a680657c531/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/e94c6c01-f88b-4acb-a75e-d2c5c9ebc6a4/w1024.jpg&quot,4,1550,5,4
1292,https://www.boligportal.dk/lejebolig/dp/3-vaerelses-lejlighed-koebenhavn-s/id-6053858,3 værelses lejlighed på 88,"Strandlodsvej, 2300 København S - 4. sal",Lejlighed,3,4. sal,Nej,Ja,Ja,Ubegrænset,01/02/2021,13750,"41.250,-","69.700,-",950.0,"13.750,-","Alle 313 lejligheder i Greensquare Garden er unikke. Det betyder, at der er rig mulighed for at finde en bolig, som passer præcis til dig, hvad enten du er ung, ældre eller midt i livet. Skal du have en 2’er for dig selv, med alt, hvad du har brug for? Eller en skøn, stor 4’er til hele familien? Vil du have morgen- eller aftensol? Skal der være udsigt over Københavns tage? Eller ud mod vandet? Er du den jordnære type, som vil have hurtig adgang til gården og gaden – måske i en stuelighed med direkte udgang til terrasse og gårdrum? Eller drømmer du om en lejlighed med tagterrasse, hvor du kan læne dig tilbage og nyde et glas vin med vennerne? Lige meget hvad du vælger, er der kælet for detaljerne, med store vinduer i alle rum og et fantastisk lysindfald i boligen, hvad enten du bor oppe eller nede, stort eller småt.",88,14700.0,55.661550899999995,12.623549800000001,6.674908294916017,https://images-cdn.boligportal.dk/prod/public/9cdfe197-ddbb-4965-80c0-edde588c23bd/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/843d60c9-dbbd-4e82-8e2b-73c49fa7d5ee/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/fc3d021e-67bb-4cd8-adce-6f13e1a54387/w1024.jpg&quot,2,7350,0,1
1293,https://www.boligportal.dk/lejebolig/dp/3-vaerelses-lejlighed-koebenhavn-sv/id-6053854,3 værelses lejlighed på 95,"Sluseholmen, 2450 København SV - 3. sal",Lejlighed,3,3. sal,Nej,Ja,Ja,Ubegrænset,01/01/2021,14400,"43.200,-","73.100,-",1100.0,"14.400,-","I forbindelse med stuen findes også 2 separate værelser med tilhørende skabsplads. Fra entréen er der adgang til et stort badeværelse med separat bruseniche og vaskesøjle.
boligen er beliggende på Sluseholmen, der med sine mange kanaler skaber et maritimt miljø. boligen består af 8 øer med forskellige karréer i forskellige udtryk, der alle er broforbundne. De mange kanaler indbyder til aktivitet omkring vandet, hvilket blandt andet kan ske i form af kajakroning eller i form af en svømmetur i havnebadet ""Koralbadet"".
Lejligheden er klar til overtagelse 01.01.2021
Husdyr: Med ansøgning
Lejemålet kan ikke opsiges de første 12 måneder. Herefter er der 3 måneders opsigelse.
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende bolig, og at udsigt m.v. derfor kan variere.",95,15500.0,55.645987399999996,12.544612400000002,4.176244831389969,https://images-cdn.boligportal.dk/prod/public/bf5623b5-cbaa-44c0-83c8-1c36e6111036/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/213ed295-a421-4b40-9d59-574b63512f18/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/ba750075-b7f2-4928-be30-dad6b38eb2cb/w1024.jpg&quot,2,7750,0,2
1294,https://www.boligportal.dk/lejebolig/dp/3-vaerelses-lejlighed-koebenhavn-s/id-6053813,3 værelses lejlighed på 91,"Strandlodsvej, 2300 København S - 1. sal",Lejlighed,3,1. sal,Nej,Ja,Ja,Ubegrænset,Snarest,14100,"42.300,-","71.483,-",983.0,"14.100,-","Alle 313 lejligheder i Greensquare Garden er unikke. Det betyder, at der er rig mulighed for at finde en bolig, som passer præcis til dig, hvad enten du er ung, ældre eller midt i livet. Skal du have en 2’er for dig selv, med alt, hvad du har brug for? Eller en skøn, stor 4’er til hele familien? Vil du have morgen- eller aftensol? Skal der være udsigt over Københavns tage? Eller ud mod vandet? Er du den jordnære type, som vil have hurtig adgang til gården og gaden – måske i en stuelighed med direkte udgang til terrasse og gårdrum? Eller drømmer du om en lejlighed med tagterrasse, hvor du kan læne dig tilbage og nyde et glas vin med vennerne? Lige meget hvad du vælger, er der kælet for detaljerne, med store vinduer i alle rum og et fantastisk lysindfald i boligen, hvad enten du bor oppe eller nede, stort eller småt.",91,15083.0,55.661550899999995,12.623549800000001,6.674908294916017,https://images-cdn.boligportal.dk/prod/public/d232c8c4-b412-461b-a7f4-5da4d0989421/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/81d0a8b5-4ec2-4538-bccc-028195ebf72f/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/bec1f6bb-37e5-437e-b019-3a14ab2c50fb/w1024.jpg&quot,2,7541,0,1
1295,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-koebenhavn-v/id-5912219,4 værelses lejlighed på 139,"Vesterbrogade, 1620 København V - 5. sal",Lejlighed,4,5. sal,Nej,Nej,Nej,2+ år,Snarest,18900,"56.700,-","96.500,-",1000.0,"19.900,-","Nice spacious bright apartment on Vesterbro.
The apartment is located on the 5th floor and includes: entrance hall, two good rooms, huge large and bright living room in connection with open kitchen, with exposed beams.In connection with the living room another bedroom.
Open kitchen with all appliances and bathroom with shower and washing machineThe apartment is ideally located in the middle of Vesterbrogade, a few minutes’ walk from lovely restaurants, cafes, shopping and good bus and Metro connections.",139,19900.0,55.6726557,12.550866000000001,1.9839982293555607,https://images-cdn.boligportal.dk/prod/public/ea6d6a5f-1d75-40c5-b637-d449d2a4112f/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/63d4109e-7651-426b-8a47-ad41baefa24f/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/fe53bbfb-87d9-49a6-b5eb-301d935e3bfe/w1024.jpg&quot,3,6633,1,4
1296,https://www.boligportal.dk/lejebolig/dp/3-vaerelses-lejlighed-koebenhavn-sv/id-5910544,3 værelses lejlighed på 93,"Ben Websters Vej, 2450 København SV - 5. sal",Lejlighed,3,5. sal,Nej,Ja,Ja,Ubegrænset,Snarest,14700,"44.100,-","74.500,-",1000.0,"14.700,-","Bøgholm består af 178 nyindrettede, lyse og moderne lejeboliger. De smukke karrébebyggelser - som i sin imponerende helhed minder om kanalbyen Venedig - er fordelt på otte øer, adskilt fra hinanden af syv kanaler og sammenbundet af smukke broer.",93,15700.0,55.646970200000005,12.5508418,4.2165657418168125,https://images-cdn.boligportal.dk/prod/public/e37892e7-f08c-4aad-a491-456d1785ea48/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/a6ccd96e-9384-40f2-b92e-041ba754c4d4/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/aa283538-462d-48b5-a9bd-2850f0896aee/w1024.jpg&quot,2,7850,0,2
1297,https://www.boligportal.dk/lejebolig/dp/3-vaerelses-lejlighed-koebenhavn-s/id-5910127,3 værelses lejlighed på 91,"Else Alfelts Vej, 2300 København S - 4. sal",Lejlighed,3,4. sal,Nej,Nej,Ja,Ubegrænset,01/11/2020,12300,"36.900,-","62.600,-",1100.0,"12.300,-","Lejligheden
Lejlighedens hjerte er et centralt opholdsrum med åbent køkken, spiseplads og opholdsstue. Lejligheden er opført i klassiske, tidssvarende materialer og har store vinduer, hvilket giver et fantastisk lysindfald. Køkkenet, som er fra Invita, fremstår lyst og med indbyggede, hårde hvidevarer fra Siemens. Badeværelset er praktisk med gulvvarme, indbyggede spots, separat bruseniche samt vaskesøjle. På værelserne er der installeret skabe med plads til opbevaring. Lejligheden råder desuden over en altan med trædæk.Det er muligt at ansøge om husdyrtilladelse i alle vores lejemål.
NB: billederne viser ikke den eksakte lejlighed, men er i stedet billeder fra en lejlighed med samme planløsning og i samme stand. Der kan forekomme mindre variationer i vindues-, altan- og radiatorplaceringer mellem boliger af samme type. Desuden kan udsigten variere, hvis typebilledet er taget fra en etage lidt højere oppe eller længere nede end den pågældende lejlighed. Derfor kræver vi altid, at du skal med ud på en fremvisning inden du kan underskrive en lejekontrakt, så du er helt sikker på, hvad du får.
Ejendommen
Elsehus’ største aktiv er den unikke placering i første række ud mod Kalvebod Fælled samt de to store, fælles tagterrasser, hvor den storslåede panoramaudsigt over Kalvebod Fælled kan nydes. Ejendommen er opført i 2017 og byder bl.a. på elevator, dørtelefon, affaldsskakt og mulighed for aflåst cykelparkering i kælderen.
Omgivelser
Ørestad Syd er Københavns nye grønne bydel omgivet af natur og vand - og med en god blanding af boliger, erhverv, uddannelse og kultur. Området er kendetegnet ved sammenstødet mellem moderne arkitektur og Kalvebod Fælleds vidtstrakte natur. Kvarteret er i konstant udvikling og de tusindvis af nye beboere er med til at gøre Ørestad Syd til en bydel fuld af liv og aktivitet. Selvom den fredede natur ligger lige i baghaven, er man som beboer i Ørestad Syd meget tæt på Københavns midte og puls. Med metro kan du være på Kongens Nytorv på 14 minutter. I Ørestad Syd har du dog adgang til alt hvad hjertet begærer, uden at forlade kvarteret. Foruden den storslåede natur, har du Danmarks største shopping center, Field’s, store kulturoplevelser i Royal Arena, caféliv, sportsklubber, skoler, børnehaver og indkøbsmuligheder lige uden for døren.",91,13400.0,55.62329955,12.5703744130988,7.1246489993732975,https://images-cdn.boligportal.dk/prod/public/25438659-7fa4-429c-9fef-bd0bb519a1d3/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/623020bb-5be4-46c6-ac83-5c4178500bb5/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/3705b2bd-f8ed-4946-a3b4-7d1b9f650a1c/w1024.jpg&quot,2,6700,1,1
1298,https://www.boligportal.dk/lejebolig/dp/vaerelse-koebenhavn-s/id-5903958,Værelse på 12,"Vejlands Allé, 2300 København S",Værelse,1,-,Ja,Nej,Nej,Ubegrænset,Snarest,3500,"1.000,-","5.000,-",500.0,"0,-","Renting out furnished rooms with shared facilities in a villa in CPH.
The monthly rent is :
1 person: 3500kr + 500kr = 4000kr.
2 persons (only possible in some rooms) = 5000kr
The size is from 10 m2.
It includes:
-Furniture
-Internet
-Utilities
-Shared toilet, shower, kitchen and garden
-CPR possible
-Contract
-Cheap and fair conditions
Info:
Airport 4km
Beach 3km
City center 5km
CPH university amager 3km
You can reach all of it in approximately 15 min on bike.
Public transportation very close and takes you where you want to go.",12,4000.0,55.64247950000001,12.591411629391091,6.096895673272134,https://images-cdn.boligportal.dk/prod/public/ddaa2cf0-925f-45bf-b9b7-14e11a9ed722/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/6d6852aa-a79b-4ee7-9754-cb4cd28a67f5/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/0b1aa4e2-6824-43df-a959-7736549159e7/w1024.jpg&quot,1,4000,3,1
1299,https://www.boligportal.dk/lejebolig/dp/3-vaerelses-lejlighed-koebenhavn-sv/id-5903628,3 værelses lejlighed på 98,"Ved Stigbordene, 2450 København SV - 4. sal",Lejlighed,3,4. sal,Nej,Nej,Nej,Ubegrænset,Snarest,15000,"45.000,-","76.061,-",1061.0,"15.000,-","Molehuset er en del af ""Det nye Sluseholmen"", som bliver udviklet af Danica Pension.
De 55 moderne og lyse boliger i Molehuset er udviklet med særlig fokus på funktionalitet og individuel livsstil. Her er lys, luft og hyggelige kanaler, der henleder tankerne på Venedig og Amsterdam.
I de maritime omgivelser ved den gamle sluse kan du nyde vandet og udelivet langs de mange kanaler samtidig med, at du er tæt på Citys mangfoldige kultur- og caféliv.
Lejlighederne i Molehuset varierer i størrelse fra 87 m² til 155 m². Boligernes store vinduespartier sikrer et fantastisk kig mod kanalerne, ligesom alle boliger har tagterrasse, altan eller terrasse.
De lyse køkkener er udstyret med elementer fra HTH samt alle moderne hårde hvidevarer. De flotte og tidløse badeværelser er indrettet med HTH baderumsmøbel, vaskesøjle og bruseniche.
Alle boliger har depotrum i lejligheden eller i kælderen, og der er mulighed for parkering i terræn.
På link kan du finde lige den lejlighed, der passer dig.
Obs! Billederne er ikke taget af den pågældene lejlighed, men af en prøvelejlighed.
ÅBENT HUS hver søndag kl. 11. 00-12. 00.
Energimærkning:
Byggeriet er projekteret efter BR10, hvorfor der forventes et energimærke på A2010. Endelig energimærkerapport vil blive udarbejdet i. f. m. bygningens ibrugtagning.",98,16061.0,55.644658299999996,12.546845699999999,4.362045837555899,https://images-cdn.boligportal.dk/prod/public/bea32400-540e-4f03-aabc-b7446c539303/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/da8a435e-0782-4b51-9260-6ec71a1dc4ad/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/133a35a8-4146-4793-b36d-1a7ab380c33b/w1024.jpg&quot,2,8030,0,2
1300,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-koebenhavn-k/id-5903383,4 værelses lejlighed på 133,"Lille Kongensgade, 1074 København K - 3. sal",Lejlighed,4,3. sal,Nej,Ja,Nej,Ubegrænset,Snarest,21999,"65.997,-","111.495,-",1500.0,"21.999,-","Mere centralt bliver det ikke. Med udgik ud over Magsin torv.
Denne fantastiske ejendom har været igennem en komplet istandsættelse. Lejlighederne har ikke været ledige de seneste 10-30 år, men nu er muligheden her. Denne lejlighed er i 2 etager og har desuden privat tagterrasse ud mod ugeneret baggård.
Lejligheden er indrettet med de lækreste materialer, herunder nye køkkener fra Handcraftet, helt nye badeværelser med gulvvarme, vaskemaskine mv. Nye gulve og alt i alt en gennemført og nyrenoveret ejendom.
Udover denne lejlighed, er der øvrige lejligheder ledig i størrelsen 91-160 m2. Enkelte lejligheder har altan.",133,23499.0,55.6793674,12.582983500000001,3.7469088610694663,https://images-cdn.boligportal.dk/prod/public/b4a2e6c9-0ec6-4078-bd91-7d3d509d3170/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/b3f5082c-a7b0-4b11-bd3d-177df398c1ff/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/2d21b7fa-0b0e-44aa-8f6e-c2cfa6d0351f/w1024.jpg&quot,3,7833,0,2
1301,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-valby/id-5902776,4 værelses lejlighed på 137,"Toftegårds Allé, 2500 Valby - 3. sal",Lejlighed,4,3. sal,Nej,Nej,Nej,Ubegrænset,Snarest,18838,"56.514,-","132.866,-",1000.0,"56.514,-","Toftegårds Allé er en pæn ejendom opført i 1904 i klassisk stil. Facaden vender ud mod Toftegårds Allé og bagtil er der et større fælles gårdanlæg med cykel og barnevognsskure.
Ejendommen består af ialt 14 boliger. Boligerne er henholdsvis 57-88 m2 og et mindre antal på ca. 137 m2. Boligerne har en fornuftig ruminddeling. Boligerne vil ligeledes få tilført altaner i en god og brugbar størrelse mod gården. Ejendommens beliggenhed er attraktiv centralt i Valby og ligger i gåafstand til Valby Langgade, Søndermarken, Zoologisk Have og Spindriet samt Valby Station.
Lejligheden indeholder: Entré. 2 store og lyse stuer en-suite mod Toftegårds Allé. 2 soveværelser mod gården, hvoraf det ene værelse er med ny stor altan. Helt nyt og lækkert JKE køkken med alle hårde hvidevarer og vindue mod gården. I køkken er der en mindre depot/viktualier rum. Ligeledes nyt og lækkert JKE badeværelse med bruseniche samt vaskesøjle med vaskemaskine og tørretumbler. Her er ligeledes et mindre opbevaringsrum/depot rum.
Ved indgåelse af lejekontrakt tilbyder udlejer fra dags dato den ny lejer:
1. måneds husleje-frihed, efter 6 måneder beboelse
Gratis flytning (max. 20.000 kr. + moms)
Gratis handymand til rådighed, 1 arbejdsdag
Fuld rengøring inkl. vinduespudsning efter indflytning",137,19838.0,55.663764799999996,12.516114199999999,2.0354267306103417,https://images-cdn.boligportal.dk/prod/public/01ab90ed-d203-4d76-8167-96379c80030c/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/e972c98d-64c9-47ee-999d-2906632f83e5/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/43fcf1f7-87fe-4fad-be48-b33100ba5648/w1024.jpg&quot,3,6612,1,3
1302,https://www.boligportal.dk/lejebolig/dp/3-vaerelses-lejlighed-frederiksberg/id-5900348,3 værelses lejlighed på 108,"Mariendalsvej, 2000 Frederiksberg - 2. sal",Lejlighed,3,2. sal,Nej,Ja,Nej,Ubegrænset,Snarest,17000,"51.000,-","69.270,-",1270.0,"0,-","Boligen:
Boligen har naturligt dagslys via de store vinduer fra gulv til loft. Lejligheden har altan, adgang til hyggeligt gårdmiljø samt to store, fælles tagterrasser med smuk udsigt over byen. Der er elevator i bygningen, cykelparkering i kælderen samt mulighed for at få egen parkeringsplads, og alle boliger har eget depotrum.
Produkter og materialer:
Boligens produkter og materialer er i lyse nuancer i stilfuldt design, samt hvidt køkken fra Invita med grebsfrie låger og hårde hvidevarer i mærket GRAM. Lejligheden indeholder vaskemaskine og tørretumbler samt køle-/fryseskab, opvaskemaskine, indbygningsovn i samt induktionskogeplader. De hvide klædeskabe er også fra Invita, og lejligheden har mat lakeret parketgulv i eg.
Byggeriet er tegner af C.F. Møller arkitekter og omfatter i alt 50 lejligheder fra 80 til 123 kvm.
Husdyr er ikke tilladt, og vi har desværre ikke mulighed for at udleje til studerende.",108,18270.0,55.69371949999999,12.5248002,1.3563522101009893,https://images-cdn.boligportal.dk/prod/public/a3125b7e-ce74-48a8-98a6-f85b3244d8a4/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/70d4e818-c624-4948-98d9-cc1ce9fe577c/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/6fb9b5f7-df9e-44e6-804a-8fb6282a55c3/w1024.jpg&quot,2,9135,0,4
1303,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-koebenhavn-oe/id-5898227,4 værelses lejlighed på 95,"Borgmester Jensens Alle, 2100 København Ø - 1. sal",Lejlighed,4,1. sal,Nej,Nej,Ja,Ubegrænset,Snarest,16900,"50.700,-","85.250,-",750.0,"16.900,-","Lejligheden
Lejligheden er nyrenoveret og opført i lyse og tidsløse materialer, med stort lysindfald, solide parketgulve samt hvidmalede vægge, lofter og paneler. Den rummelige stue leder op til et funktionelt køkken med god skabsplads, komfur, køle- og fryseskab, emhætte samt opvaskemaskine. Badeværelse byder på separat bruseniche og vaskesøjle. I værelserne findes der skabe, med mulighed for opbevaring, og der er desuden tilknyttet et 3-4 kvm depotrum i kælderen. Det er muligt at ansøge om husdyrstilladelse i alle vores lejemål.
NB: billederne viser ikke den eksakte lejlighed, men er i stedet billeder fra en lejlighed med samme planløsning og i samme stand. Der kan forekomme mindre variationer i vindues-, altan- og radiatorplaceringer mellem boliger af samme type. Desuden kan udsigten variere, hvis typebilledet er taget fra en etage lidt højere oppe eller længere nede end den pågældende lejlighed. Derfor kræver vi altid, at du skal med ud på en fremvisning inden du kan underskrive en lejekontrakt, så du er helt sikker på, hvad du får.
Ejendommen
Østerfælled Torv er en af Østerbros hyggeligste og bedst placerede ejendomme. Ejendommen er opført i 1994, men er løbende blevet renoveret. Området har tidligere huset Østerfælled Kaserne, hvor nogle af kasernebygningerne stadig findes på pladsen. Denne ejendom er derfor bygget til arkitektonisk og geometrisk at harmonere med de smukke kasernebygninger. Det er et unikt og roligt område mellem Fælledparken og Østerbrogade, hvor lejlighedernes tilbagetrukne placering bag Gunnar Nu Hansens Plads skaber en fredfyldt oase midt i byens puls. De omkringliggende, små gader samt de lukkede og hyggelige gårdmiljøer sikrer trygge omgivelser, hvor børn let finder legekammerater og voksne kan nyde en fredfyldt stund i solen. Bygningerne danner ramme om fire hyggelige gårdanlæg med legepladser, cykelparkering i terræn samt mulighed for at grille på fællesgrillen. Ejendommen byder desuden på elevator, dørtelefon og affaldsskakt.
Omgivelserne
Ejendommen ligger lige ud til Fælledparken, som er Københavns største – og nok også mest besøgte – park. Her er både plads til at spille fodbold, løbe på stierne, lufte hunde i den nye hundegård, lege på tårnlegepladsen eller øve trafik på trafiklegepladsen, spille skak ved de udendørs skakborde, skate i den nyopførte skatepark eller blot slappe af, f.eks. i den nye blomsterhave ved søen eller på en af de mange græsarealer. Kort fortalt, er Fælledparken en meget alsidig park, som både indbyder til fysisk aktivitet og afslapning i solen. På den anden side af ejendommen ligger torvet med hyggelige caféer, restauranter samt indkøbs- og shoppingmuligheder. Østerfælled Torv ligger desuden blot et stenkast fra f.eks. svømmehallen: Øbrohal, biografen: Park Bio samt Sparta atletik og motionsklub. Institutionen: Østerfælled Børnehus, ligger på selve ejendommen og derudover ligger Randersgades skole og Niels Steensens Gymnasium kun en kort cykeltur derfra. Der er flere transportmuligheder i nærområdet, herunder busser fra Østerbrogade eller S-tog fra Nordhavn st. og Østerport st. Der er desuden kun kort gåafstand fra den nye Metro station: Vibenshus Runddel.",95,17650.0,55.7071098,12.5732903,4.228278385788265,https://images-cdn.boligportal.dk/prod/public/51a459d4-df6f-4e18-a3ed-8602ff37ea86/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/b4f61ce5-9a49-4229-a081-67d21272d03b/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/ce31581b-ac96-4f8e-b43d-c2c87efbd14e/w1024.jpg&quot,3,5883,2,2
